Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474),-0.6994149651771647,-2.084535821175202,0.0034482758620689655,0.006799908786202778,0.105,4/15,9.37%,Hfe;Sar1b;Mfsd6;Pdia3
prerank,Positive Regulation Of Lamellipodium Organization (GO:1902745),-0.5877978721836045,-2.0836372295586774,0.0,0.0069640445155249135,0.107,16/31,18.66%,Actr2;Carmil1;Cdc42;Brk1;Ocln;Coro1c;Enpp2;Avil;Nckap1;Fscn1;Auts2;Rac1;Src;Vil1;Clrn1;Akirin1
prerank,Chloride Transmembrane Transport (GO:1902476),-0.5311341220728875,-2.0831557880519775,0.0,0.006839686577747683,0.107,23/47,19.06%,Ano4;Gabra6;Gabra2;Slc12a3;Cftr;Slc12a2;Gabrg1;Slc26a9;Slc12a9;Slc1a3;Slc1a7;Glra2;Slc6a1;Gabrg3;Ano8;Gabrb2;Gabra3;Glrb;Gabrb1;Gabrg2;Gabrb3;Gabra1;Gabra4
prerank,Neuron Projection Guidance (GO:0097485),-0.45170208292514097,-2.081351547106428,0.0,0.0067752267216430575,0.108,81/121,32.41%,Sema3d;Efna4;Wnt5a;Sema4c;Fyn;Notch3;Slit2;Fez2;Epha8;Klf7;Sema3f;Kif5b;Efna5;Cxcl12;Shh;Efnb3;Igsf9;Efnb2;Sema3g;Fez1;Nrxn3;Gli2;Sema3a;Sema6a;Kif5c;Boc;Ptk2;Niban2;Ephb1;Efna1;Sema3c;Sema6c;Lgr6;Bdnf;Efnb1;Ophn1;Dcc;Enah;Cdk5r1;Cntn6;Mypn;Cntn1;Efna2;Cntn2;Kif5a;Lgi1;Neo1;Lrtm2;Robo4;Robo2;Arhgap35;Sema3b;Sema6d;Plxna3;Mycbp2;Nrxn1;Cyfip2;Nexn;Nrcam;Epha4;Ret;Trio;Epha10;Lrtm1;Arhgef25;Tubb3;Sema6b;Cyfip1;Sema7a;Usp33;Nell1;Epha7;Ephb3;Kalrn;Scn1b;Epha3;Epha5;Dag1;Cntn4;Dpysl5;Unc5c
prerank,Cell-Substrate Junction Assembly (GO:0007044),-0.6018980086565537,-2.0786201605151238,0.0,0.0068221439219483876,0.111,17/28,24.72%,Itgb4;Actn2;Peak1;Thsd1;Fermt2;Bcr;Fn1;Cttn;Actn3;Rcc2;Cdh11;Src;Dynll1;Arhgef7;Sorbs1;Trip6;Thy1
prerank,Positive Regulation Of Cell Adhesion (GO:0045785),-0.47647458281646443,-2.076292528979878,0.0,0.006974774938507232,0.114,24/82,15.19%,Vit;Erbb2;Lif;Ecm2;Lama2;Foxc2;Stx3;Fstl3;Tgfb2;Prss2;Alox15;Fbln2;Cxcl12;Nid1;Prkca;Plpp3;Lamb2;Pdgfb;Dusp26;P4hb;Megf10;Vegfa;Rac1;Ndnf
prerank,Embryonic Organ Development (GO:0048568),-0.5129415640426295,-2.075052968668741,0.0,0.006911286602528513,0.115,27/73,17.72%,Pkdcc;Rarb;Rarres2;Tead2;Stra6;Tbx2;Col18a1;Tgfb2;Col2a1;Pkd2;Nes;Polr2d;Tead3;Kdr;Tead4;Hey2;Ppil1;Sall1;Pkd1;Pdgfb;Tbx4;Gli2;Hey1;Bmpr1a;Pcsk5;Ift122;Pbx1
prerank,Positive Regulation Of Cation Channel Activity (GO:2001259),-0.5866255043156301,-2.0747037856249153,0.0,0.006901772880512768,0.116,25/38,27.74%,Casq1;Calm2;Pkd2;Stac3;Ppp3r2;Ppp3r1;Stac;Calm1;Ppp3cb;Akap5;Jph2;Lrrc38;Kcnip2;Akap6;Gal;Lrrc55;Ank2;Ppp3ca;Trdn;Calm3;Antkmt;Ednra;Htt;Gstm2;Ank3
prerank,Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),-0.6532415542851782,-2.0719991949304997,0.0,0.007045734187261276,0.12,8/22,8.03%,Ddx5;Uba5;Ufl1;Ufm1;Dnaaf4;Kdm1a;Ufsp2;Trim68
prerank,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),-0.6057368779146921,-2.0670992085411224,0.0,0.007486599082346409,0.13,19/29,27.38%,Calm2;Fmr1;Fkbp1a;Pkd2;Gnb5;Ywhae;Ppp3r2;Ppp3r1;Fkbp1b;Calm1;Ppp3cb;Sri;Ppp3ca;Atp1a2;Crhr1;Trdn;Calm3;Cbarp;Gstm2
prerank,Generation Of Neurons (GO:0048699),-0.4382390506495188,-2.0602774820641128,0.0,0.007864226406026003,0.135,80/167,23.46%,Erbb2;Septin14;Wnt6;Wnt2b;Rtn4;Wnt5a;Dnaaf4;Wnt10b;Mtpn;Tgfb2;Acsl4;Vax1;Wnt9a;Tubb2b;Met;Wnt2;Shh;Btg4;Lmx1a;Pafah1b1;Rtn3;Six4;Smarca1;Pals1;Gpm6a;Lrp4;Itm2c;Auts2;Pin1;Il1rapl1;Dcx;Wnt10a;Sox11;Sema3a;Fgf13;Otp;Fzd2;Fzd3;Fzd8;Brsk1;Rac1;Fzd4;Nr4a2;Lhx5;Pou3f2;Tafa1;Wnt16;Irx3;Ndnf;Six3;Disc1;Fut9;Irx5;Nrbp2;Ophn1;Dcc;Cdk5r1;Ascl1;Fzd10;Dner;Ctf1;Septin4;Irx1;Ascl2;Wnt5b;Ntrk2;Cdkl5;Rtn1;Fzd1;Atp2b2;Map2k1;Lhx8;Lhx6;Pcsk9;Ptprd;Neo1;Sh3rf1;Adgrl3;Fgfr1;Astn1
prerank,Positive Regulation Of Ossification (GO:0045778),-0.5418024127122849,-2.056831049401501,0.0,0.008035435979451824,0.14,20/41,16.64%,Pkdcc;Bmp6;Wnt5a;Oxsr1;Kl;Ptn;Tfap2a;Ptpn11;Gpm6b;Bmp7;Bmpr1b;Sox11;Bmp4;Slc8a1;Bmpr1a;Tent5a;Bmpr2;Tmem119;Fzd9;Fbn2
prerank,Digestive Tract Development (GO:0048565),-0.5712893562460318,-2.0568126191113167,0.0,0.00791368694946013,0.14,16/38,16.18%,Pkdcc;Rarb;Rarres2;Ednrb;Stra6;Dnaaf1;Tgfb2;Gli1;Foxf1;Sall1;Pkd1;Gli2;Chd8;Gata4;Pcsk5;Gata5
prerank,Skeletal System Development (GO:0001501),-0.4389394098734616,-2.0561703306159673,0.0,0.007890064003342339,0.142,59/143,20.68%,Evc;Pkdcc;Bmp5;Bmp6;Wnt5a;Prelp;Trappc2;Hhip;Col18a1;Tgfb2;Stc1;Col2a1;Epyc;Gja1;Hyal2;Cmklr1;Polr2d;Col13a1;Alx4;Tead4;Bmp1;Col1a1;Nog;Papss1;Ihh;Bmp7;Sulf1;Trps1;Hes5;Itgb8;Bpnt2;Pkd1;Npr3;Eif2ak3;Ogn;Mmp14;Tbx4;Gli2;Creb3l2;Dlx5;Sox9;Spef2;Tll1;Col9a2;Cdh11;Ankrd11;Pcsk5;Pax1;Ppib;Rab33b;Pls3;Frzb;Pthlh;Gdf10;Pth1r;Wwox;Sh3pxd2b;Ets2;Fgfr2
prerank,Regulation Of Axon Extension (GO:0030516),-0.5760670526531703,-2.0553213554217566,0.0,0.007820584750054715,0.143,26/34,30.92%,Shtn1;Rtn4;Ntn1;Zfyve27;Cttn;Sema3g;Apoe;Mag;Sema3a;Map2;Rufy3;Rnf6;Cdkl5;Mt3;Ptprs;Dip2b;Sin3a;Olfm1;Limk1;Trim46;Nrcam;Golga4;Macf1;Cdkl3;Sema7a;Islr2
prerank,Negative Regulation Of Cation Channel Activity (GO:2001258),-0.6018222007416658,-2.052974917823402,0.0,0.007798995834250562,0.145,19/27,27.38%,Calm2;Fmr1;Fkbp1a;Pkd2;Gnb5;Ppp3r2;Ppp3r1;Fkbp1b;Ppp3cb;Kcne3;Kcnab1;Sri;Ppp3ca;Grp;Crhr1;Trdn;Calm3;Cbarp;Gstm2
prerank,Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),-0.5494990881476443,-2.052498793487757,0.0,0.007687581608046983,0.145,28/36,32.15%,Ywhah;Oxsr1;Gpd1l;Hecw2;Fgf11;Fxyd1;Fgf13;Neto1;Fgf12;Scn4b;Fxyd7;Slmap;Scn2b;Fgf14;Dmd;Pcsk9;Camk2d;Rangrf;Fxyd6;Nedd4;Hecw1;Ptpn3;Scn3b;Prkce;Scn1b;Wnk3;Stk39;Nedd4l
prerank,Vesicle Organization (GO:0016050),-0.47100323101029296,-2.051770306568591,0.0,0.00762388996257849,0.146,31/85,16.10%,Sar1a;Snx10;Sar1b;Zfyve16;Plekha3;Trappc2;Chmp2b;Eps15;Trappc2b;Chmp6;Trappc4;Trappc5;Hook1;Washc4;Gosr2;Hook3;Trappc3;Anxa8;Rab22a;Wasl;Chmp7;Fhip1b;Fnbp1l;Washc5;Cav2;Vps11;Laptm4b;Stx16;Pi4k2a;Stx12;Vamp2
prerank,Cell Migration Involved In Sprouting Angiogenesis (GO:0002042),-0.7109482931694462,-2.0516166595497727,0.0,0.007518002601987123,0.146,10/16,19.22%,Ephb4;Slit2;Kdr;Efnb2;Egr3;Nr4a1;Pik3r3;Vegfa;Akt1;Grem1
prerank,Calcium-Ion Regulated Exocytosis (GO:0017156),-0.6130025015203329,-2.0514614646352216,0.0,0.007458378933189821,0.146,19/25,28.33%,Sdf4;Ppp3cb;Vamp2;Syt17;Syt4;Rims2;Rab3a;Rims1;Syt10;Syt3;Syt11;Doc2b;Syt1;Syt9;Rims4;Syt6;Syt7;Syt13;Cltrn
prerank,Muscle Contraction (GO:0006936),-0.45733119025936414,-2.05089981101986,0.0,0.0073575900286872555,0.146,39/92,22.05%,Ankrd2;Cacna1s;Pgam2;Ryr1;P2rx6;Hrc;Myh2;Snta1;Chrne;Gamt;Cacna1h;Gjc1;Sgca;Rock2;Lmod2;Myh6;Kcnj12;Oxtr;Scn7a;Lmod3;Fxyd1;Sspn;Dtna;Aldoa;Cryab;Myh7;Hcn4;Slc8a1;Myh8;Slmap;Myh1;Mylk2;Myl1;Tmod2;Kcnip2;Klhl41;Slc6a8;Gnao1;Arhgef11
prerank,Regulation Of Protein Localization (GO:0032880),-0.48052168625852204,-2.0499615637992434,0.0,0.007343901489099,0.147,28/83,17.69%,Hfe;Tmem231;Ufl1;Sumo3;Sumo1;Rab14;Vcpip1;Gpc3;Fkbp1a;Trim17;Rsl1d1;Rab11b;Kdm1a;Shh;Trim68;Nkx3-1;Pin1;Dlg1;Prkaa2;Wdpcp;Krt5;Hsp90aa1;Mapk8;Csnk1e;Zdhhc7;Map2;Bdnf;Mmd2
prerank,Purine Ribonucleotide Catabolic Process (GO:0009154),-0.624408530942955,-2.0489615689432448,0.0,0.0072889221902922244,0.147,13/24,16.41%,Nudt8;Hprt1;Suclg2;Nudt3;Suclg1;Nudt18;Nudt11;Mlycd;Fitm2;Nt5c1a;Nt5e;Pnp;Entpd4
prerank,Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),-0.6206997713659895,-2.0389825803188364,0.0,0.008098682228798157,0.166,9/23,9.21%,Uba5;Ufl1;Ufm1;Kank2;Dnaaf4;Srarp;Foxh1;Ufsp2;Yap1
prerank,Action Potential (GO:0001508),-0.5725642010337588,-2.0365742494718675,0.0,0.008319517049432444,0.173,17/34,24.50%,Ywhah;Kcne2;Gnaq;Kcnmb4;Gper1;Kcnh6;Gna15;Kcne3;Kcne4;Scn5a;Sri;Dmd;Gna11;Myh7b;Kcnb1;Slc4a3;Kcnd2
prerank,Regulation Of Sodium Ion Transport (GO:0002028),-0.566220296707129,-2.0360858592474025,0.0,0.008294345309054414,0.175,27/35,32.70%,Ywhah;Gpd1l;Prss8;Nkain4;Snta1;Nkain2;Drd2;Dlg1;Fgf12;Scn4b;Nkain1;Slmap;Scn5a;Nkain3;Sptbn4;Atp1a1;Rangrf;P2rx7;Nedd4;Nos1;Ank3;Scn3b;Scn1b;Wnk3;Nedd4l;Wnk4;Pkp2
prerank,Regulation Of Trans-Synaptic Signaling (GO:0099177),-0.5625731918918834,-2.0327453826237543,0.0,0.008467645035922339,0.181,25/34,31.65%,Bcr;Gria4;Nlgn1;Nol3;Grik1;Gria2;Grin3b;Grid2;Cdkl5;Gria1;Grik2;Iqsec2;Ppp3ca;Cx3cr1;Grid1;Lrrc4c;Gria3;Nlgn3;Nlgn2;Grik4;Grik3;Grik5;Nrg3;Cacna1b;Grin3a
prerank,Heart Morphogenesis (GO:0003007),-0.5027704226591873,-2.031890026611144,0.0,0.008519425950529916,0.183,26/58,20.16%,Mesp2;Tbx20;Tbx2;Synpo2l;Tgfb2;Ephb4;Fkbp1a;Acvrl1;Hey2;Nog;Heyl;Apc;Ccm2l;Acvr1;Ptk2;Hey1;Vegfa;Sox9;Th;Flrt2;Bmpr1a;Adamts5;Mylk2;Dynll1;Hes1;Rbm20
prerank,Positive Regulation Of Cell Junction Assembly (GO:1901890),-0.5068277361410712,-2.0314677307861486,0.0,0.008492737214054772,0.185,36/60,28.05%,Col16a1;Fermt2;Kdr;Tek;Il1rap;Cldn5;Il1rapl1;Nlgn1;Slitrk4;Vegfa;Epha2;Rac1;Ephb1;Irx3;Bdnf;Cav1;Flot1;Slitrk3;Grid2;Sfrp1;Ptprd;Nrg1;Slitrk1;Cntnap2;Lrrc4b;Clstn3;Ace2;Thy1;Nrxn1;Clstn1;Nlgn3;Map4k4;Wnt7a;Nlgn2;Slitrk5;Slitrk2
prerank,Wnt Signaling Pathway (GO:0016055),-0.4817007279306659,-2.0280362033941723,0.0,0.00877179758253412,0.192,36/74,21.07%,Wls;Wnt6;Wnt2b;Ddx3x;Wnt5a;Vps35;Wnt10b;Sfrp4;Fermt2;Wnt9a;Pten;Fzd6;Csnk1a1;Wnt2;Nid1;Dvl2;Nxn;Bcl9l;Wnt10a;Fzd2;Sfrp5;Fzd3;Fzd8;Cpe;Csnk1e;Fzd4;Nr4a2;Wnt16;Usp34;Tmem67;Fzd9;Frzb;Fzd10;Wnt5b;Sfrp1;Fzd1
prerank,Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064),-0.6647739128341211,-2.0237135540191296,0.0,0.009194950550801292,0.201,10/16,23.51%,Gja1;Gjc1;Fkbp1b;Gjc3;Gjd3;Slc8a1;Atp1b1;Prkaca;Atp1a2;Atp1a3
prerank,"Synaptic Transmission, Glutamatergic (GO:0035249)",-0.5925460112039325,-2.023516252622711,0.0,0.009124015541730502,0.201,21/27,32.12%,Slc17a8;Unc13c;Gria4;Grik1;Gria2;Grin3b;Grid2;Grin2d;Gria1;Grik2;Grid1;Septin9;Gria3;Grik4;Unc13a;Grik3;Grik5;Slc1a4;Grin2b;Grin3a;Grin2c
prerank,Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882),-0.6541981959642473,-2.022396927371524,0.0,0.009275577261692801,0.205,16/19,32.19%,Calm2;Hrc;Fkbp1b;Calm1;Slc8a1;Atp1b1;Prkaca;Dmd;Camk2d;Atp1a2;Atp2a2;Calm3;Gstm2;Casq2;Slc9a1;Cacna1c
prerank,Regulation Of Defense Response To Virus (GO:0050688),0.7917211568173739,2.0196716707332234,0.0,0.002412200951537784,0.007,4/15,7.01%,Rnf216;Ilrun;Elmod2;Ppm1b
prerank,Regulation Of Activin Receptor Signaling Pathway (GO:0032925),-0.6921095491078388,-2.0151940182173784,0.0,0.009860272015189402,0.22,6/15,12.05%,Fst;Dact1;Fstl3;Fkbp1a;Magi2;Ski
prerank,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),-0.4384555230238612,-2.013724582471083,0.0,0.00992807999114089,0.225,42/118,20.68%,Ccl24;Bmp5;Erbb2;Bmp6;Rtn4;Xbp1;Wnt5a;Oxsr1;Tnfsf12;Fgf7;Tgfa;Flt4;Ptn;Cldn1;Kdr;Hif1a;Tek;Yap1;Prkca;Egr3;Nr4a1;Bad;Pdgfb;Sox11;Fgf10;Bmp4;Mydgf;Vegfa;Sox9;Bmpr2;Nme2;Akt3;Scn5a;Akt1;Cntn1;Emc10;Prkd1;Plxnb3;Vash2;Nr4a3;Sfrp1;Fgfr2
prerank,Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway (GO:0032511),-0.6139774810382357,-2.0129364013939113,0.0,0.00988766279528052,0.226,8/24,13.36%,Vps37a;Leprotl1;Stam2;Chmp6;Tmem50b;Vps36;Vps28;Chmp7
prerank,Negative Regulation Of Focal Adhesion Assembly (GO:0051895),-0.6890756062416623,-2.01052015065343,0.0,0.009844278710756996,0.229,10/15,21.14%,Itgb1bp1;Coro1c;Phldb2;Pten;Rcc2;Src;Clasp2;Dynll1;Arhgap6;Dusp22
prerank,Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118),-0.6890756062416623,-2.01052015065343,0.0,0.009844278710756996,0.229,10/15,21.14%,Itgb1bp1;Coro1c;Phldb2;Pten;Rcc2;Src;Clasp2;Dynll1;Arhgap6;Dusp22
prerank,Cellular Response To BMP Stimulus (GO:0071773),-0.4742075175259347,-2.01049855265646,0.0,0.009737275681292247,0.229,29/66,21.17%,Hfe;Ddx5;Bmp6;Tgfb2;Acvrl1;Dlx1;Fam83g;Smad5;Bmp15;Bmp7;Bmpr1b;Hivep1;Tmem100;Smurf1;Vstm2a;Bmp4;Dlx5;Sox9;Gdf5;Smad9;Bmpr1a;Inhbb;Bmpr2;Smad6;Gdf10;Slc39a5;Sfrp1;Gdf1;Inhba
prerank,Heart Trabecula Morphogenesis (GO:0061384),-0.6608874073060795,-2.0087950359303877,0.0,0.009802760608363515,0.233,10/18,15.17%,S1pr1;Bmp5;Tgfb2;Fkbp1a;Polr2d;Tek;Nog;Bmp7;Hey1;Bmpr1a
prerank,Pyruvate Metabolic Process (GO:0006090),-0.5032776101888,-2.007312655824734,0.0,0.009765826448269945,0.234,23/47,22.80%,Pgam2;Ldhal6b;Dld;Eno4;Pdhb;Pkm;Pdha1;Srr;Ldha;Pgk1;Vdac1;Sds;Krt17;Ldhb;Tpi1;Aldob;Gapdh;Pgam1;Eno2;Nr4a3;Pfkm;Eno3;Pgm1
prerank,Mesenchyme Development (GO:0060485),-0.6878850881515368,-2.0055986762693756,0.0,0.009862952998063994,0.237,10/17,20.68%,Pkd2;Foxf1;Bmp7;Bmp4;Bmpr2;Meox1;Gata4;Sox4;Creld1;Fgfr2
prerank,Kidney Development (GO:0001822),-0.47148189248964545,-2.0050284057513212,0.0,0.009826161295579661,0.239,36/65,26.48%,Kank2;Stra6;Oxsr1;Mme;Tgfb2;Foxc1;Hyal2;Tfap2a;Itga8;Shh;Bmp7;Sulf1;Lrp4;Sall1;Pkd1;Gli2;Fgf10;Bmp4;Arl3;Vegfa;Pcsk5;Bag6;Ift88;Pygo1;Wt1;Sox4;Pcsk9;Wfs1;Greb1l;Robo2;Nf1;Cited1;Nphp3;Tgfbr1;Tfap2b;Vangl2
prerank,Blood Vessel Endothelial Cell Migration (GO:0043534),-0.6318540723605346,-2.0048948079381343,0.0035460992907801418,0.009724860663666469,0.239,11/21,19.22%,Ephb4;Slit2;Kdr;Efnb2;Egr3;Cdh5;Nr4a1;Pik3r3;Vegfa;Akt1;Grem1
prerank,Vasculogenesis (GO:0001570),-0.5602008676832207,-2.0044385392644872,0.0,0.009722529680765302,0.241,14/33,19.34%,Rasa1;Tbx20;Rasip1;Kdr;Hey2;Shh;Itgb8;Spred1;Vegfa;Aplnr;Wt1;Cav1;Ramp2;Pdgfrb
prerank,Regulation Of Cation Channel Activity (GO:2001257),-0.4999384940838881,-2.003016327640671,0.0,0.009720245788427794,0.243,37/56,27.74%,Kcne2;Calm2;Hrc;Fkbp1a;Fgf11;Cabp4;Stac;Fkbp1b;Dlg1;Calm1;Fgf13;Jsrp1;Hcn4;Jph4;Neto1;Fgf12;Jph2;Cacnb4;Vamp2;Slmap;Kcnab1;Cacnb1;Prkaca;Fgf14;Hcn2;Ahnak;Kcns1;Dmd;Kcng1;Ank2;Camk2d;Jph3;Homer1;Hcn1;Ednra;Nos1;Ank3
prerank,Cytoskeleton-Dependent Intracellular Transport (GO:0030705),-0.6343575971618851,-1.998574603727104,0.0,0.010066209799713285,0.257,14/20,29.18%,Myo10;Dync1i2;Hook1;Hook3;Tubb2a;Ccdc88a;Tuba1a;Kif1c;Dync1i1;Kif1b;Map6d1;Kif1a;Tuba1b;Kif13a
prerank,Embryonic Limb Morphogenesis (GO:0030326),-0.5652848517762676,-1.9981341283430594,0.0,0.009997885690605075,0.258,14/33,12.43%,Oxsr1;Tbx2;Tgfb2;Intu;Hdac2;Tfap2a;Shh;Twist1;Nog;Cyp26b1;Sall1;Wdpcp;Ski;Tbx4
prerank,Regulation Of Ossification (GO:0030278),-0.557626446387917,-1.9964349099194303,0.0,0.010117105668721578,0.263,15/36,17.76%,S1pr1;Wnt5a;Dkk1;Ptn;Kremen2;Twist1;Ptpn11;Lrp4;Sox11;Bmp4;Sox9;Tmem53;Tent5a;Bmpr2;Smad6
prerank,Regulation Of Fibroblast Migration (GO:0010762),-0.6341983939563198,-1.9956999893375935,0.0033783783783783786,0.010172545166102146,0.267,4/20,5.23%,Itgb1bp1;Appl1;Coro1c;Hyal2
prerank,Glutamate Receptor Signaling Pathway (GO:0007215),-0.5522970067398675,-1.9956720304960833,0.0,0.010074732231812702,0.267,27/35,32.17%,Gnaq;Fmr1;Grm5;Gria4;Grik1;Gria2;Cdk5r1;Grin3b;Grid2;Grin2d;Grik2;Kcnb1;Homer1;Grm3;Grm1;Homer2;Gria3;Plcb1;Grin1;Grm4;Grik4;Grik3;Grm8;Grin2b;Grin3a;Grin2c;Ptk2b
prerank,Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552),-0.6046197618846224,-1.9920642222708176,0.0,0.010400845705004741,0.273,11/25,21.69%,Flt3;Epha8;Tek;Pdgfb;Ptk2;Pdgfra;Irs1;Tnfaip8l3;Pdgfrb;Prkd1;Ambra1
prerank,Response To BMP (GO:0071772),-0.6070662359660852,-1.989260770443387,0.0,0.010422176397590886,0.274,13/23,15.66%,Bmp6;Acvrl1;Dlx1;Bmp7;Bmpr1b;Tmem100;Vstm2a;Bmp4;Dlx5;Sox9;Smad9;Bmpr1a;Bmpr2
prerank,Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),-0.6072044187241945,-1.98839558060427,0.0,0.010443108385642712,0.275,20/23,29.61%,Calm2;Hrc;Fkbp1a;Pkd2;Fkbp1b;Calm1;Jsrp1;Jph4;Jph2;Prkaca;Sri;Dmd;Camk2d;Jph3;Trdn;Calm3;Nos1;Gstm2;Jph1;Casq2
prerank,Regulation Of Neuron Projection Development (GO:0010975),-0.4105339233522914,-1.987884961140574,0.0,0.010375722889292168,0.276,87/172,26.88%,Cfl1;Scarf1;Wnt5a;Ntng2;Nptn;Ptn;Hdac2;Ulk4;Pten;Lpar1;Avil;Plk5;Arsb;Efnb2;Scarb2;Kank1;Ddr1;Apoe;Itm2c;Plppr5;Mag;Rab29;Magi2;Il1rapl1;Nlgn1;Ntrk3;Bag5;Sema3a;Ntrk1;Lrrc7;Brsk1;Dpysl3;Ndnf;Nol3;Fut9;Rab17;Efhc2;Sez6;Bdnf;Rufy3;Ccdc88a;Akt1;Dbn1;Ythdf1;Dcc;Cdk5r1;Pak3;Srcin1;Sipa1l1;Ncs1;Csmd3;Prkd1;Plxnb3;Ntrk2;Ror1;Cdkl5;Ppfia2;Mt3;Kif26a;Ctnna2;Fzd1;Ndrg4;Prag1;Paqr3;Stmn2;Psen1;Dennd5a;Ntng1;Prkci;Camk2g;Cdh2;Ptprs;Arhgap35;Lrrc4c;Serpini1;Stx1b;Nova2;Rapgef2;Tanc2;Shank3;Kif1a;Cx3cl1;Camk2b;Rit2;Mycbp2;Gpc2;Lzts3
prerank,Neural Crest Cell Migration (GO:0001755),-0.5494762180080458,-1.9875903735282092,0.0,0.01039669698314395,0.279,16/36,18.00%,Sema3d;Folr1;Sema4c;Coro1c;Fn1;Sema3f;Shh;Sema3g;Radil;Sox10;Sema3a;Sema6a;Sema3c;Sema6c;Erbb4;Sox8
prerank,Positive Regulation Of Stress Fiber Assembly (GO:0051496),-0.5233162766583246,-1.9872463645890988,0.0,0.01030218155602446,0.279,11/43,10.32%,Itgb1bp1;Carmil1;Synpo2l;Cdc42;Rapgef3;Fermt2;Lpar1;Rock2;Sorbs3;Pfn2;Limch1
prerank,Positive Regulation Of Filopodium Assembly (GO:0051491),-0.6068317117429916,-1.9846215620261118,0.0,0.010466029226853574,0.285,12/25,14.46%,Cdc42;Fmr1;Fscn1;Gpm6a;Plppr5;Nlgn1;Rhoq;Wasl;Fnbp1l;Myo3a;Dpysl3;Rala
prerank,Pulmonary Valve Morphogenesis (GO:0003184),-0.646487712033564,-1.984038077736538,0.0,0.010542161543387957,0.289,9/18,17.76%,Tbx20;Stra6;Tgfb2;Slit2;Hey2;Heyl;Bmp4;Hey1;Smad6
prerank,Nervous System Development (GO:0007399),-0.3793965980466259,-1.9803885634691678,0.0,0.01098111605022432,0.303,227/421,28.31%,Ecrg4;Erbb2;Adgrg6;Ednrb;Gmfb;Tmem223;Marcks;Mst1r;Adgra2;Atxn1;Dact1;Intu;Aldh3a2;Prop1;Pkd2;Nes;Fabp7;Vax1;Gfra4;Fez2;Ptn;Marcksl1;Fn1;Pten;Lpar1;P2rx5;Wwp1;Fuz;Fgf11;Met;Wnt2;Efna5;Unc119b;Egr2;Zic1;Pax6;Drd1;Shh;Nckap1;Lig4;Efnb3;Zic5;Crim1;Slc2a1;Zic2;Nog;Gpm6b;Msi2;Rnf103;Drd2;S100b;Glis2;Itm2b;Gpm6a;Fez1;Hes5;Btd;Ly6h;Mog;Pkd1;Thoc6;Rab29;Sox3;Pmp22;Meltf;Kirrel3;Ppt1;Wdpcp;Nlgn1;Dcx;Apc;Hdac4;Btbd1;Sox11;Sox10;Sema6a;Fgf13;Dlx5;Ankle2;Boc;Vegfa;Sdha;Fbxl17;Ndufv2;Nbl1;Ephb1;Dpysl4;Pou3f2;Sptbn1;Erbb3;Fgf12;Hpcal4;Aplp1;Nhlh2;Gfra1;Pcdhb2;Adnp2;Vldlr;Fktn;Klk6;Fzd9;Atoh1;Grik1;Erbb4;Bdnf;Ntf3;Chrm2;Glrb;Sntg2;Atxn10;Rps6ka6;Ophn1;Nrsn1;Ptprz1;Lsamp;Scn2a;Cntn6;Sox8;Zdhhc2;Msi1;Sox4;Ascl1;Adora2a;Gjb1;Pcdhb10;Aldh5a1;Gfra3;Rbfox2;Fgf14;Dner;Zic3;Tmod2;Cspg5;Brinp3;Ldb2;Hes1;Tagln3;Pcdhb16;Pou3f3;Nrxn2;Dbnl;Stmn3;Nr2e1;Chrna3;Dnm3;App;Gba2;Gbx2;Adam22;Inhba;Plppr1;Spock2;Apba1;Smo;Pcdhb9;Dlg4;Pcsk9;Ahi1;Acvr1c;Zic4;Pcdhb13;Lgi1;Cntfr;Adgrl3;Il1rapl2;Nrg1;Cyp26c1;Sh3gl2;Btbd2;Aldh1a2;Cdh2;Slitrk1;Mal;Robo2;Adora1;Npas1;Nf1;Egfr;Mab21l2;Ppp1r17;Scrg1;Shc3;Pcdh1;Pcdhb4;Serpini1;Rita1;Wnt8b;Dctn1;Sh3gl3;Mobp;Aplp2;Cyp46a1;Flrt3;Rbfox1;Shank2;Dclk1;Nptx1;Olfm1;Ntn5;Adgrb2;Kcnq2;Emx2;Sox14;Acvr1b;Rapgef5;Pcdhb5;Shank3;Tgfbr1;Nrxn1;Dchs1;Nlgn3;Limk1;Btbd3;Irf2bpl;Enc1;Nrcam;Nlgn2;Myt1l;Tyro3;Doc2a;Mamdc2;Smpd1;Adgrb1;Bpnt1;Pcdhb6;Pafah1b3;Spock1
